"fish","scenario","HCR","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk"
"Plaice","one_way","rfb_rule","0.962438273182338","0.291799895784203","3.22293829396453","0.180903383029437","0.655374857935996","1"
"Plaice","one_way","type2_rule","1.34943465510359","0.237859164957176","3.50715094737125","0.145593249404643","0.255446310719955","1"
"Plaice","one_way","rfb_Cave","0.458947283434623","0.419742554006497","2.57105584936884","0.312883738179263","0.279160959307336","0.995185185185185"
"Plaice","one_way","type2_f","1.39425624378726","0.230734387690159","3.31324422401194","0.290650209646465","0.276460257228641","0.99962962962963"
"Plaice","one_way","chr_rule","1.52233785365261","0.198902729994891","3.03586660512248","0.495161027106485","0.475317898225577","1"
"Plaice","roller_coaster","rfb_rule","1.48162400663325","0.417934236517277","2.68100080329784","0.477062337408833","0.349555130858529","1"
"Plaice","roller_coaster","type2_rule","1.90363361911257","0.262397987898501","3.38017294632866","0.248866323672934","0.153225615096489","1"
"Plaice","roller_coaster","rfb_Cave","1.45078023716845","0.435710071614087","2.7037738937211","0.482078400392421","0.169191274103488","0.998148148148148"
"Plaice","roller_coaster","type2_f","1.88570015741202","0.27509328206341","2.8787081430451","0.541078833359564","0.181111194445843","0.998333333333333"
"Plaice","roller_coaster","chr_rule","1.91994933770931","0.278342100724231","2.68106791565934","0.61720418154063","0.27894812570469","1"
"Plaice","confusion","rfb_rule","1.56860710584931","0.601296563817546","2.74670880934969","0.434366003485211","0.398210483875459","0.998333333333333"
"Plaice","confusion","type2_rule","1.7365013166809","0.521176487858264","3.07026674732095","0.303838890959563","0.22948856968041","0.996296296296296"
"Plaice","confusion","rfb_Cave","1.31565354735916","0.683386017128812","2.2667834105723","0.552028968808011","0.199523557772061","0.980925925925926"
"Plaice","confusion","type2_f","1.62945868640658","0.581092972439226","2.58725522744703","0.539353387364512","0.258835741972667","0.982222222222222"
"Plaice","confusion","chr_rule","1.90798300426605","0.466903178346075","2.57296669366154","0.618257308484432","0.316266133498993","0.985185185185185"
