"fish","scenario","HCR","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk"
"Anchovy","one_way","rfb_rule","1.57146948231305","0.278213019246591","4.34627728267727","0.129922559073623","0.653036476977737","0.997962962962963"
"Anchovy","one_way","type2_rule","2.15591746579079","0.245698716373136","4.44105078494622","0.144996283794219","0.252778329376427","0.987037037037037"
"Anchovy","one_way","rfb_Cave","0.567421240782017","0.395522988982162","3.70459253971293","0.269478635916482","0.285528999532432","0.985925925925926"
"Anchovy","one_way","type2_f","2.16872148330704","0.250930139195453","3.92970714314709","0.27288271526395","0.265734994490585","0.984074074074074"
"Anchovy","one_way","chr_rule","2.56263408304697","0.208842185639788","3.65569799591837","0.449865801466775","0.500896376211508","1"
"Anchovy","roller_coaster","rfb_rule","2.07360877998259","0.439538107580795","3.65509196596654","0.344137357809682","0.399241127546385","0.995"
"Anchovy","roller_coaster","type2_rule","2.89652076114423","0.294947689872941","4.13727348752456","0.237957891412577","0.171842344526505","0.994074074074074"
"Anchovy","roller_coaster","rfb_Cave","2.07980220343258","0.44526913437962","3.49640244318143","0.411588996094603","0.181514802061282","0.993888888888889"
"Anchovy","roller_coaster","type2_f","2.78816215789665","0.305147692995486","3.57919368554311","0.401779678872504","0.189842211008894","0.984074074074074"
"Anchovy","roller_coaster","chr_rule","2.95431078427377","0.300096626429152","3.21300168768278","0.531582876107005","0.286363133433525","1"
"Anchovy","confusion","rfb_rule","2.25338404935979","0.478207477072835","4.03697926781534","0.235286361989794","0.442923861847312","0.997962962962963"
"Anchovy","confusion","type2_rule","2.48293237609528","0.449029089034047","4.06045434880629","0.227374556316334","0.234420703105975","0.986481481481482"
"Anchovy","confusion","rfb_Cave","1.74617524572549","0.567731815602303","3.39851725578716","0.396658083088028","0.207986415875922","0.977037037037037"
"Anchovy","confusion","type2_f","2.46352364911766","0.469058885997203","3.8164586118832","0.299825583258","0.247349662668037","0.966851851851852"
"Anchovy","confusion","chr_rule","2.64827269978824","0.424604076550614","3.27454284636384","0.490915196788493","0.334927513447942","0.981666666666667"
