"fish","scenario","HCR","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk"
"Pollack","one_way","rfb_rule","0.716671625806276","0.29448176064063","2.40919694200636","0.228045287849534","0.469847684611854","0.99962962962963"
"Pollack","one_way","type2_rule","1.12316748851711","0.160553963708846","2.85843209290966","0.104728784481942","0.244984305934836","1"
"Pollack","one_way","rfb_Cave","0.432738211459159","0.439300827360826","1.83673808976958","0.347740195362513","0.209676050769054","0.985555555555556"
"Pollack","one_way","type2_f","1.14476542332694","0.152858004193165","2.85628322339409","0.127945694121951","0.259358515514543","1"
"Pollack","one_way","chr_rule","1.12619963833678","0.178668092408669","2.34438699848839","0.508927648644385","0.325537566710172","1"
"Pollack","roller_coaster","rfb_rule","0.999486837073054","0.36130637811332","2.10674225246397","0.458592017629843","0.261935879149588","0.997407407407407"
"Pollack","roller_coaster","type2_rule","1.29654695676328","0.208648001768406","2.74274611184247","0.204381983647745","0.111492150242615","1"
"Pollack","roller_coaster","rfb_Cave","0.951425385783495","0.395107531300531","2.07951983591779","0.444178902512349","0.135041516426821","0.992962962962963"
"Pollack","roller_coaster","type2_f","1.32282865295433","0.197284018608947","2.71131746672663","0.24342425413079","0.1315678448832","0.999444444444444"
"Pollack","roller_coaster","chr_rule","1.31394945206252","0.222653247372194","2.27326489028762","0.565753325451231","0.204925565157585","1"
"Pollack","confusion","rfb_rule","1.25586487496123","0.570944566994714","2.17378429038021","0.458087978353059","0.280614711294828","0.997962962962963"
"Pollack","confusion","type2_rule","1.38221470639309","0.474705013442177","2.44900342213703","0.303682274304808","0.174450226578373","0.992592592592593"
"Pollack","confusion","rfb_Cave","1.13888552146482","0.637323888527815","1.84893277286993","0.551183041278021","0.154016977888106","0.976666666666667"
"Pollack","confusion","type2_f","1.40027752689116","0.483919462866891","2.36165084403359","0.366329910140479","0.188590766933422","0.994259259259259"
"Pollack","confusion","chr_rule","1.43700416248892","0.454391765883173","1.98825582766701","0.65647261535979","0.216550327350392","0.995925925925926"
