"fish","scenario","HCR","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk"
"Plaice","one_way","rfb_rule","0.787679894456264","0.201715251088522","3.15052810846685","0.135697596762145","0.593863491771452","0.998518518518518"
"Plaice","one_way","type2_rule","1.18772452428087","0.155532539044494","3.35319097372032","0.0986857309789304","0.203325127126332","0.982777777777778"
"Plaice","one_way","rfb_Cave","0.387749035587758","0.309815335071596","2.62728085183563","0.235209201618631","0.237697970424889","0.984074074074074"
"Plaice","one_way","type2_f","1.218031658673","0.153150118426441","3.21041965426882","0.206536070621291","0.239714354329497","0.98462962962963"
"Plaice","one_way","chr_rule","1.22798286865027","0.14989601043998","2.87018754525388","0.446156875383591","0.413129880517769","1"
"Plaice","roller_coaster","rfb_rule","1.24481853386066","0.317613378229724","2.60408936123933","0.455056351622948","0.303848462016824","0.991666666666667"
"Plaice","roller_coaster","type2_rule","1.58534285462835","0.192937668370037","3.28544029935648","0.189684978935086","0.106125727868829","0.994444444444444"
"Plaice","roller_coaster","rfb_Cave","1.19146468157987","0.334378641004624","2.62983480697243","0.39859336088435","0.140422314922621","0.983703703703704"
"Plaice","roller_coaster","type2_f","1.56925777630148","0.197690851739314","2.86455549595077","0.397618557958735","0.152248512900576","0.979814814814815"
"Plaice","roller_coaster","chr_rule","1.5951447917514","0.216993720544702","2.58691491593814","0.583473845432544","0.223848812582921","1"
"Plaice","confusion","rfb_rule","1.35982806209574","0.530928671866566","2.62998660155245","0.396456729665287","0.333847419895824","0.98962962962963"
"Plaice","confusion","type2_rule","1.51002620874742","0.447043718729822","2.86625619252077","0.251715560697628","0.165672506058942","0.965925925925926"
"Plaice","confusion","rfb_Cave","1.17381341287406","0.587536444106733","2.24467744893405","0.472128301591306","0.167067793822729","0.96"
"Plaice","confusion","type2_f","1.43270414697565","0.482505120833674","2.46422016586327","0.404098725627582","0.21095006418291","0.931296296296296"
"Plaice","confusion","chr_rule","1.65404662945371","0.424787233691257","2.37174350717217","0.594597062420483","0.234154070923948","0.986851851851852"
