"fish","scenario","HCR","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk"
"Thornbackray","one_way","rfb_rule","0.718419301975286","0.505729342719774","1.65901954813551","0.264051471803629","0.37716738971523","1"
"Thornbackray","one_way","type2_rule","1.02317678547071","0.176434589312279","2.12187578347238","0.0859306269832282","0.3479810449426","1"
"Thornbackray","one_way","rfb_Cave","0.518840362025716","0.753191966614004","1.18207718237997","0.415605565479142","0.221308513797082","0.998333333333333"
"Thornbackray","one_way","type2_f","1.02944725793262","0.169453132234843","2.12378182801692","0.101466818416518","0.355207249565654","1"
"Thornbackray","one_way","chr_rule","0.992619364177146","0.211179004762517","1.74152949983311","0.507912737058953","0.275491399839854","1"
"Thornbackray","roller_coaster","rfb_rule","0.832809651785276","0.460712259318576","1.4324274550762","0.549749645257844","0.22294227474534","1"
"Thornbackray","roller_coaster","type2_rule","0.995860145870683","0.24764462880551","1.98394882973805","0.192190336345475","0.138183600235158","1"
"Thornbackray","roller_coaster","rfb_Cave","0.760017787650575","0.544261967217298","1.29020577379619","0.5869090303744","0.138815568095917","1"
"Thornbackray","roller_coaster","type2_f","1.00671502323613","0.237056155953345","1.98158806468816","0.227263782358993","0.149925222771188","1"
"Thornbackray","roller_coaster","chr_rule","1.01569945059211","0.236536095319955","1.73460400638645","0.510887017360698","0.215520152999907","1"
"Thornbackray","confusion","rfb_rule","1.14798018793806","0.689749467447718","1.55490665946721","0.617461111884899","0.250887048814204","1"
"Thornbackray","confusion","type2_rule","1.26893809461432","0.569121048541831","1.8653200375689","0.458260016586373","0.210108296784988","1"
"Thornbackray","confusion","rfb_Cave","1.09124561781753","0.762116002285837","1.36105414392064","0.69180734089553","0.149163989216966","1"
"Thornbackray","confusion","type2_f","1.25405011054362","0.589530109748706","1.76571230630717","0.570554981260766","0.222661776810305","1"
"Thornbackray","confusion","chr_rule","1.30888594384881","0.474551719788632","1.66128137496575","0.727779009900998","0.209299239881191","1"
