"fish","scenario","HCR","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk"
"Thornbackray","one_way","rfb_rule","0.485921938776042","0.516407588767725","1.09473393956587","0.113537720857946","0.422138348753874","0.997962962962963"
"Thornbackray","one_way","type2_rule","0.735116634118913","0.134567404247244","1.47545963591765","0.0314258072916255","0.387393973711147","1"
"Thornbackray","one_way","rfb_Cave","0.337866134340911","0.782185216739449","0.762784193061955","0.205444797797285","0.261106261129774","0.911111111111111"
"Thornbackray","one_way","type2_f","0.734069101193767","0.133038306557985","1.4736178920005","0.0390367589748934","0.394861503449157","1"
"Thornbackray","one_way","chr_rule","0.69981934089925","0.195039363753627","1.21996243101588","0.416771130900835","0.304548170571689","1"
"Thornbackray","roller_coaster","rfb_rule","0.558996209023896","0.329677005677938","0.966537941524278","0.441523505207808","0.240761889712208","0.996111111111111"
"Thornbackray","roller_coaster","type2_rule","0.644094740947295","0.161983223355439","1.3362737365759","0.079466510512388","0.140893826314475","1"
"Thornbackray","roller_coaster","rfb_Cave","0.504292926042484","0.430946384369243","0.840039436427032","0.472710679055044","0.148135701188342","0.977407407407407"
"Thornbackray","roller_coaster","type2_f","0.645661540398676","0.160721298805693","1.32706458075427","0.101840077449644","0.150935566027312","1"
"Thornbackray","roller_coaster","chr_rule","0.640687261167449","0.179183140240156","1.14594753879761","0.407234507903642","0.215585383247376","1"
"Thornbackray","confusion","rfb_rule","1.01850318044583","0.714832647415092","1.29828234569108","0.622132520938597","0.262834463131867","0.995925925925926"
"Thornbackray","confusion","type2_rule","1.12251209083949","0.510698354912851","1.58141897662054","0.361163793300345","0.261640443565211","1"
"Thornbackray","confusion","rfb_Cave","1.00231565356012","0.775899082949273","1.17472519947538","0.686484506085224","0.15534293905677","0.987777777777778"
"Thornbackray","confusion","type2_f","1.10735297473454","0.556114998701945","1.49334347345763","0.49272600168123","0.279453213117131","1"
"Thornbackray","confusion","chr_rule","1.1374310745052","0.465418750130166","1.41069604673034","0.627629549831587","0.218959836069959","1"
