"fish","scenario","HCR","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk"
"Pollack","one_way","rfb_rule","0.448586584671583","0.220204440459285","1.75068469619996","0.1400218152635","0.430857844317548","0.997962962962963"
"Pollack","one_way","type2_rule","0.731667856536384","0.0875655595713453","2.16671230856422","0.0437932362045877","0.266548720591415","1"
"Pollack","one_way","rfb_Cave","0.248676595312064","0.347437837526936","1.19492376597064","0.204693564356303","0.222368983979974","0.971296296296296"
"Pollack","one_way","type2_f","0.74017821316679","0.0821080361834101","2.1696016323345","0.0490655495211012","0.278339982580999","1"
"Pollack","one_way","chr_rule","0.668288875534419","0.131150657669695","1.72790326522952","0.454326994762931","0.309248629347077","1"
"Pollack","roller_coaster","rfb_rule","0.553561826585661","0.225625351177363","1.4727629485836","0.419210456965342","0.232529140810524","0.997592592592593"
"Pollack","roller_coaster","type2_rule","0.718108272980891","0.100924940796953","2.10059265997738","0.085754239575285","0.0941201205448212","1"
"Pollack","roller_coaster","rfb_Cave","0.499286438352355","0.255603141229443","1.49249603055022","0.351999732520741","0.125183217532382","0.997407407407407"
"Pollack","roller_coaster","type2_f","0.724451973160539","0.0975004169886229","2.09806225569078","0.0978960031964699","0.112665211642064","1"
"Pollack","roller_coaster","chr_rule","0.691260391395648","0.125136492981195","1.71379353428887","0.478251366237185","0.201457295677137","1"
"Pollack","confusion","rfb_rule","1.16390417111608","0.639377202973677","1.7161761768217","0.558543112733179","0.259413633763448","0.998518518518518"
"Pollack","confusion","type2_rule","1.31376458706032","0.527535918368078","2.04255576361031","0.381798288231616","0.198547594566793","0.997777777777778"
"Pollack","confusion","rfb_Cave","1.1087342119664","0.695686036037435","1.52487759219663","0.629469511103501","0.151113751253767","0.990185185185185"
"Pollack","confusion","type2_f","1.30063117105232","0.551207318035988","1.95011575151695","0.460966770476347","0.21551746684509","0.998518518518518"
"Pollack","confusion","chr_rule","1.35922512523247","0.464462921509743","1.76784580897453","0.665867795979929","0.213006376253841","0.999814814814815"
