"fish","scenario","HCR","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk"
"Plaice","one_way","rfb_rule","0.379140678677145","0.119220650173207","2.19381576073623","0.0635625190195595","0.528589079457669","1"
"Plaice","one_way","type2_rule","0.680317297181018","0.069919167014049","2.54560601568813","0.0357743274103118","0.205786734377507","0.998888888888889"
"Plaice","one_way","rfb_Cave","0.151428738909542","0.188277828388679","1.60318476867546","0.106381060192623","0.239153073524616","0.976481481481482"
"Plaice","one_way","type2_f","0.686762156902647","0.0700379193584915","2.50009431501321","0.074609471212163","0.230558191475968","0.999814814814815"
"Plaice","one_way","chr_rule","0.622965250986782","0.0842845883246772","2.2000615928616","0.352962473437745","0.389346000368865","1"
"Plaice","roller_coaster","rfb_rule","0.563069473923976","0.146945735539964","1.92659034089068","0.411164415099278","0.240059548640765","0.999074074074074"
"Plaice","roller_coaster","type2_rule","0.749232622490314","0.0567667699001914","2.58321132527744","0.0537121534416024","0.0820199755392667","1"
"Plaice","roller_coaster","rfb_Cave","0.525610291290964","0.150214831469869","2.08937935304424","0.260296552624308","0.106281758975601","0.998518518518518"
"Plaice","roller_coaster","type2_f","0.744025427131249","0.0598410426885359","2.48615424373947","0.119491871207607","0.118626404856803","0.99962962962963"
"Plaice","roller_coaster","chr_rule","0.742986190826805","0.0724238708364023","2.27108536106384","0.363864908221243","0.204072009980862","1"
"Plaice","confusion","rfb_rule","1.22889473470346","0.640348621434167","1.79934579219876","0.555402601740763","0.280338295772353","0.990925925925926"
"Plaice","confusion","type2_rule","1.38242946746785","0.522395420702258","2.27108536357484","0.352387576865134","0.187452712855813","0.996666666666667"
"Plaice","confusion","rfb_Cave","1.12051574223943","0.704304991789077","1.64193566829586","0.62820130822512","0.156400788498097","0.971481481481482"
"Plaice","confusion","type2_f","1.30502578274845","0.613455019829587","1.85783510989213","0.558466942027186","0.242703363324334","0.960185185185185"
"Plaice","confusion","chr_rule","1.50373916236836","0.466765083861277","1.92596388319126","0.668863394048981","0.220186821999121","0.999074074074074"
