"fish","scenario","HCR","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk"
"Plaice","one_way","rfb_rule","1.12741725549144","0.269597220671683","3.12360946907081","0.302882269459351","0.487863191963247","1"
"Plaice","one_way","type2_rule","1.64711700446275","0.162837122351021","3.56289142073621","0.152194224639608","0.222698300143758","1"
"Plaice","one_way","rfb_Cave","0.612543480756102","0.404936790029195","2.5730614975068","0.436131064065133","0.199034927244979","0.998703703703704"
"Plaice","one_way","type2_f","1.66685026576548","0.159750720031841","3.28307992961183","0.344535262815874","0.256777950004178","0.99962962962963"
"Plaice","one_way","chr_rule","1.60636980199319","0.171557893917193","2.8707101954044","0.572483234292136","0.358157143544045","1"
"Plaice","roller_coaster","rfb_rule","1.38374311736197","0.461237043948953","2.21538331612839","0.679571472924071","0.255767303237788","0.998333333333333"
"Plaice","roller_coaster","type2_rule","1.88103343336683","0.27139942061186","3.20810295713782","0.310124240019491","0.0982520248986462","1"
"Plaice","roller_coaster","rfb_Cave","1.38727826463412","0.456073379381669","2.4595348738262","0.591023969845797","0.127582810334133","0.997962962962963"
"Plaice","roller_coaster","type2_f","1.85475018804179","0.280194067313423","2.66888436708025","0.6667412369982","0.138536120715595","0.995740740740741"
"Plaice","roller_coaster","chr_rule","1.93355615187464","0.274624743562903","2.59389879983996","0.64430985168763","0.199379602178212","1"
"Plaice","confusion","rfb_rule","1.49879111403172","0.626114041236494","2.39498013191798","0.598316271144468","0.284669346107358","0.999259259259259"
"Plaice","confusion","type2_rule","1.7172495562213","0.538030639893825","2.88601664661045","0.387770361952862","0.169577709998147","0.996111111111111"
"Plaice","confusion","rfb_Cave","1.3144752988484","0.696448313741105","2.1288708201027","0.622295826825813","0.153962654675635","0.988148148148148"
"Plaice","confusion","type2_f","1.60869195802544","0.59221646996623","2.34964568759221","0.608726552359271","0.213118076619679","0.973888888888889"
"Plaice","confusion","chr_rule","1.95609859287929","0.457254193349467","2.46961934383012","0.649012416178796","0.217102391696089","0.989074074074074"
