"name","fitness","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk","m","tau","theta","scenario"
origin,10.500900278871,0.972949998135502,0.213899286847656,1.70204495959459,0.500900278871005,0.280795352058153,1,0.5,0.4,0.75,one_way
origin,10.5148808287274,0.988815908451812,0.236836276463892,1.69137068277233,0.514880828727364,0.208242617164947,1,0.5,0.4,0.75,roller_coaster
origin,10.8127135001355,0.696501384033167,0.444438500589508,1.03222244351497,0.812713500135547,0.198473419520214,1,0.5,0.4,0.75,05_05
origin,10.6904713793582,0.907477066413399,0.338390295404262,1.43317917897365,0.69047137935824,0.239238025485889,1,0.5,0.4,0.75,10_05
origin,10.5419969986923,1.03070549944883,0.260680636831203,1.69956373973781,0.541996998692292,0.261366590307174,1,0.5,0.4,0.75,15_05
origin,10.864786598423,1.04576356132583,0.645794816823395,1.26245328531415,0.864786598423001,0.167926834025721,1,0.5,0.4,0.75,05_10
origin,10.737023132707,1.35278692987571,0.517916253048673,1.6947713014226,0.737023132707049,0.213193982022063,1,0.5,0.4,0.75,10_10
origin,10.568980598003,1.5531332582275,0.377170494384325,2.02568369404565,0.568980598002998,0.254789058466439,1,0.5,0.4,0.75,15_10
origin,10.8675995938416,1.34175386507454,0.734314866832168,1.45823460134758,0.86759959384157,0.159793681517241,1,0.5,0.4,0.75,05_15
origin,10.7379550941144,1.69489482262573,0.626630798791554,1.87898950250267,0.737955094114406,0.185765324966768,1,0.5,0.4,0.75,10_15
origin,10.5518445951945,1.97298924634703,0.446963814881031,2.27072036268244,0.551844595194452,0.230796673755234,1,0.5,0.4,0.75,15_15
optimized,10.8108416688269,0.872066611556173,0.35961927371431,1.24814946041615,0.810841668826917,0.343129275944887,1,0.998870778127526,0.948650810034842,0.988692583822751,one_way
optimized,10.862621538979,0.825619257821764,0.444290318889584,1.11608294353224,0.86262153897902,0.253290710910433,1,0.998870778127526,0.948650810034842,0.988692583822751,roller_coaster
optimized,10.8283297589247,0.702901274962315,0.431926709655917,1.02322560585414,0.828329758924746,0.209388804582561,1,0.513191912198117,0.552692330581543,0.745987334284254,05_05
optimized,10.9000148915643,0.79237435300604,0.492755330602608,1.01920354667961,0.900014891564269,0.284853561009134,1,0.872008519772692,0.759732815695868,0.761324604371595,10_05
optimized,10.8571810478304,0.906186218053514,0.434396286134474,1.21490025004422,0.857181047830445,0.309154328088094,1,0.970119755345468,0.877183500375987,0.893051211326184,15_05
optimized,10.9417697641461,0.919929969187453,0.810607869909415,1.00730918838955,0.941769764146125,0.176766769234861,1,0.66265130485408,0.543388605080431,0.732238600015817,05_10
optimized,10.9589802332449,1.05421450424995,0.908091726017557,1.09209609136033,0.958980233244927,0.216233247633506,1,0.944675268605351,0.267220668727532,0.78293276228942,10_10
optimized,10.8486649564644,1.33883415022828,0.672022009016407,1.52676793192523,0.848664956464426,0.229887278485105,1,0.944675268605351,0.267220668727532,0.78293276228942,15_10
optimized,11.0166439685196,1.17087346792049,0.969956435533699,1.02923334052217,1.01664396851956,0.152232491142824,1,0.770178033712498,0.376147721567167,0.744273060314146,05_15
optimized,10.9920191818917,1.36588687696453,1.06718853088164,1.24218526317987,0.992019181891674,0.181878348802569,1,0.944143052587456,0.204217462426585,0.766587541358025,10_15
optimized,10.8301542364856,1.70733392457532,0.806724518624947,1.75741432912139,0.830154236485593,0.217078754464306,1,0.943879619381265,0.244560790066578,0.764357937901154,15_15
