"name","fitness","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk","Btarget","Blimit","delta1","delta2","delta3","scenario"
origin,10.1696913095674,1.6374462737321,0.18403785092108,3.50697210608364,0.169691309567375,0.22158791663328,1,0.8,0.7,0.5,0.4,0.4,one_way
origin,10.3265829116146,1.85644367386626,0.279614886358554,3.22205580883849,0.326582911614558,0.0982133544140886,1,0.8,0.7,0.5,0.4,0.4,roller_coaster
origin,10.4355161896916,0.973659212385101,0.427630048026863,2.57255301193237,0.435516189691643,0.142950474394625,0.9694,0.8,0.7,0.5,0.4,0.4,05_05
origin,10.3600273672388,1.37948637795521,0.322007396216706,3.02129949663614,0.360027367238826,0.148654760912589,1,0.8,0.7,0.5,0.4,0.4,10_05
origin,10.2966226650888,1.47290831073423,0.29463950094501,3.16558006025321,0.296622665088806,0.134534548688606,1,0.8,0.7,0.5,0.4,0.4,15_05
origin,10.6175300301133,1.21493201034539,0.804641005195025,2.06206958246289,0.61753003011332,0.130651421078231,0.9852,0.8,0.7,0.5,0.4,0.4,05_10
origin,10.4600755833378,1.71002852347288,0.623796113143495,2.75094614340691,0.460075583337768,0.195945282231282,0.9998,0.8,0.7,0.5,0.4,0.4,10_10
origin,10.3522701976023,2.00688605808701,0.488783262539523,3.10651526575533,0.352270197602287,0.223860898383665,1,0.8,0.7,0.5,0.4,0.4,15_10
origin,10.5590722442492,2.04374259075661,0.73304971757361,2.50541434440545,0.559072244249218,0.108811545300147,1,0.8,0.7,0.5,0.4,0.4,05_15
origin,10.3965844969629,2.27791189783518,0.656567167829625,2.93046229825235,0.396584496962859,0.187203082001018,1,0.8,0.7,0.5,0.4,0.4,10_15
origin,10.2595805341236,2.55748414206629,0.508832447215667,3.31681835392908,0.259580534123597,0.277078069291897,1,0.8,0.7,0.5,0.4,0.4,15_15
optimized,10.4990351203644,1.27123418225996,0.297788988874166,2.83402695890308,0.499035120364429,0.197805161220802,0.9944,0.572853363351896,0.934705231105909,0.723710946040228,0.31627170718275,0.476351245073602,one_way
optimized,10.8386423158135,1.68224722157863,0.347115958014708,2.08885419113217,0.838642315813518,0.153926296813044,0.9572,0.614100807445975,0.518749007382618,0.976885826989572,0.556556537834938,0.291874130386101,roller_coaster
optimized,10.5761462845287,1.05162825238573,0.402983576619888,2.37427578565006,0.576146284528665,0.238902821837556,0.956,0.707728530513123,0.842660312587395,0.720153808221221,0.890060987696052,0.724363552546129,05_05
optimized,10.6798396032482,1.05665094933073,0.426604491330421,2.21757742882998,0.679839603248228,0.158537002479374,0.957,0.6,0.6,0.6,0.6,0.6,10_05
optimized,10.7106259065446,1.12420124112765,0.40195917319178,2.26265213670433,0.710625906544598,0.153054818529123,0.9672,0.572853363351896,0.934705231105909,0.723710946040228,0.31627170718275,0.476351245073602,15_05
optimized,10.6779028000561,1.10787283449489,0.841910626425785,1.81656703199873,0.677902800056125,0.135297574977907,0.9514,0.759320043392842,0.573275638959824,0.582764167122677,0.393300317616434,0.621966759324893,05_10
optimized,10.7286282254108,1.28125218389208,0.771715899899488,1.83155038847098,0.72862822541081,0.252945259645303,0.9528,0.572853363351896,0.934705231105909,0.723710946040228,0.31627170718275,0.476351245073602,10_10
optimized,10.8150486641687,1.4888184110325,0.688905532180191,1.80931609577887,0.815048664168696,0.289299015275143,0.951,0.521059523025919,0.615468473677237,0.982425559079275,0.465847023342076,0.534263151529869,15_10
optimized,10.795499861198,1.71940363361259,0.878567655746885,1.65049263802394,0.795499861198016,0.125471114065748,0.9588,0.641445158659366,0.497303948568883,0.631317204237605,0.388413466644858,0.729750314138079,05_15
optimized,10.7670362815262,1.78651130813664,0.865149108446407,1.74601228977663,0.767036281526209,0.140273438798776,0.9514,0.527589605504867,0.418901844308007,0.481615061408189,0.39883440601633,0.256011838947632,10_15
optimized,10.7681047689738,1.87460124957926,0.813949300143991,1.9487858077677,0.768104768973781,0.0804424012398335,0.9556,0.417129160553476,0.520499205331403,0.225289059815609,0.145821863338617,0.523446085482969,15_15
