"name","fitness","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk","Btarget","Blimit","delta1","delta2","delta3","scenario"
origin,10.1806671764144,2.57983772405162,0.223745810791731,4.31691392831362,0.180667176414417,0.217770377208235,0.996,0.8,0.7,0.5,0.4,0.4,one_way
origin,10.3046900075412,2.86916076871758,0.311788336047646,3.88924703138953,0.30469000754122,0.119581466416802,1,0.8,0.7,0.5,0.4,0.4,roller_coaster
origin,5.31415545267882,1.53938164057093,0.344346268038062,3.58391483986144,0.314155452678818,0.147803753476385,0.931,0.8,0.7,0.5,0.4,0.4,05_05
origin,10.2724269502481,2.2496026754494,0.283017897621367,3.95963116822451,0.272426950248087,0.151845569872366,0.9928,0.8,0.7,0.5,0.4,0.4,10_05
origin,10.2357103201121,2.36068686260622,0.266385477618969,4.08333914638615,0.235710320112126,0.142082445721349,0.994,0.8,0.7,0.5,0.4,0.4,15_05
origin,5.46525805278714,1.42351315045653,0.730357064189277,2.87041783818316,0.465258052787143,0.153366440704706,0.9302,0.8,0.7,0.5,0.4,0.4,05_10
origin,10.3481696493932,2.20353927999844,0.585660265854418,3.59543400174184,0.348169649393236,0.209421664766591,0.9928,0.8,0.7,0.5,0.4,0.4,10_10
origin,10.2679875564853,2.7098862390066,0.489524826550373,3.93857763600256,0.267987556485292,0.226305277050638,0.9998,0.8,0.7,0.5,0.4,0.4,15_10
origin,10.3564046969627,2.80094575248194,0.584084550232934,3.61285129514853,0.356404696962706,0.134063989138643,0.9994,0.8,0.7,0.5,0.4,0.4,05_15
origin,10.2284379438874,3.16212533765376,0.500885038211541,4.0645199603962,0.228437943887354,0.215913500938078,1,0.8,0.7,0.5,0.4,0.4,10_15
origin,10.1357236422655,3.51722571766974,0.406674411914364,4.40095555250397,0.13572364226549,0.302046130155012,1,0.8,0.7,0.5,0.4,0.4,15_15
optimized,10.432992175395,1.95684064980553,0.303003438435274,3.42728610138026,0.432992175395045,0.227687311200282,0.9512,0.541119189932942,0.69136307627199,0.66060468795421,0.762076549277726,0.661054237049234,one_way
optimized,10.5346281160695,2.55029108241188,0.380121822930004,3.04056267927429,0.534628116069541,0.126365688195979,0.9622,0.623926322407793,0.914758868607962,0.581140349463847,0.352359972054411,0.470799280788662,roller_coaster
optimized,10.3499744253977,1.7359727296161,0.330060716712277,3.56908284415605,0.349974425397662,0.210388329091905,0.9598,0.749430899043667,0.706124944213518,0.637892768467132,0.847509522813482,0.83010723119418,05_05
optimized,10.4880707734082,1.97103181291023,0.317784373133463,3.13340341482807,0.488070773408201,0.190295301538171,0.9524,0.658459232691958,0.592746805951037,0.801562083621782,0.618124694706066,0.732393991462998,10_05
optimized,10.4132935925239,2.14162082013977,0.295874100651585,3.45473884305581,0.413293592523898,0.171703921146508,0.9772,0.648778026769994,0.845436580852754,0.742998421120021,0.408782332114688,0.515465879217635,15_05
optimized,10.4577206459195,1.44233077514915,0.725166507307626,2.88756652060382,0.457720645919472,0.202079161586622,0.9506,0.785822044010002,0.627102869516186,0.939529008669275,0.362171688117087,0.818269993292079,05_10
optimized,10.4864739771568,1.77746166199492,0.666389614727564,2.9204951731399,0.486473977156785,0.211703020501652,0.9552,0.687022846657783,0.482080115471035,0.7323137386702,0.478545248275623,0.757087148027495,10_10
optimized,10.533934600191,1.83663843137544,0.659557521558135,2.77530885096238,0.533934600190981,0.205313286351255,0.9534,0.597073324676186,0.433969039379529,0.693978339239822,0.609576032070256,0.578074151659248,15_10
optimized,10.5810519494187,2.38225349786813,0.68270699299273,2.70259840251091,0.581051949418685,0.111788051462529,0.9632,0.660797792486846,0.386114092543721,0.553036311641335,0.293603372760117,0.960617997217923,05_15
optimized,10.5878210929526,2.3573109513453,0.686130114609737,2.68177505773081,0.587821092952577,0.153324736542801,0.953,0.53788339415012,0.491654054285385,0.541513736962974,0.412380785808753,0.2273069879119,10_15
optimized,10.508903152159,2.61677059964665,0.625048362358901,3.05508282983052,0.508903152158985,0.12388010997409,0.9662,0.558578127850269,0.114746522158384,0.504930899790853,0.483038896221123,0.537163707789547,15_15
