"fitness","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk","Btarget","Blimit","delta1","delta2","delta3","scenario"
"10.1806671764144","2.57983772405162","0.223745810791731","4.31691392831362","0.180667176414417","0.217770377208235","0.996","0.8","0.7","0.5","0.4","0.4","one_way"
"10.1806671764144","2.57983772405162","0.223745810791731","4.31691392831362","0.180667176414417","0.217770377208235","0.996","0.8","0.7","0.5","0.4","0.4","one_way"
"0.000144661856224225","0.00449812589884838","0.409278587015603","1.33422672813247e-05","0.000144661856224225","0.422720289215424","0.0312","0.2655086631421","0.380035179434344","0.79423986072652","0.0706790471449494","0.34668348915875","one_way"
"0.000150359864296841","0.00459347186647466","0.404856236372672","1.37494709396846e-05","0.000150359864296841","0.419290219834191","0.1108","0.37212389963679","0.777445221319795","0.107943625887856","0.0994661601725966","0.333774930797517","one_way"
"5.42933773745104","1.79119355181733","0.318792623084493","3.37137631472495","0.429337737451043","0.206506120819032","0.943","0.572853363351896","0.934705231105909","0.723710946040228","0.31627170718275","0.476351245073602","one_way"
"5.19622155419468","1.35166304985811","0.350965057396268","3.93700124901413","0.196221554194684","0.142548342687349","0.8874","0.908207789994776","0.212142521282658","0.411274429643527","0.518634263193235","0.892198335845023","one_way"
"0.00014332006748947","0.00432996429375108","0.403966020142758","1.32387222666604e-05","0.00014332006748947","0.424816558023633","0.015","0.201681931037456","0.651673766085878","0.820946294115856","0.662005076417699","0.864339470630512","one_way"
"5.17933690543839","1.30767213274721","0.351939932878657","3.86055875606198","0.179336905438386","0.138141277699882","0.803","0.898389684967697","0.125555095961317","0.647060193819925","0.406830187188461","0.389989543473348","one_way"
"10.1012663557953","2.7860402210944","0.198258239632702","4.57562533101751","0.101266355795309","0.24494013932793","0.998","0.944675268605351","0.267220668727532","0.78293276228942","0.912875924259424","0.777320698834956","one_way"
"5.3144359291798","0.767015999125836","0.379082745540677","3.07435090429725","0.314435929179802","0.152576998074096","0.7596","0.660797792486846","0.386114092543721","0.553036311641335","0.293603372760117","0.960617997217923","one_way"
"0.000500767914074503","0.0104066921604083","0.409497535994383","4.46645132043434e-05","0.000500767914074503","0.389004629377323","0.3532","0.62911404389888","0.0133903331588954","0.529719580197707","0.459065726259723","0.434659484773874","one_way"
"9.81824829373174e-05","0.00301706786925287","0.3871336144504","8.86174094962289e-06","9.81824829373174e-05","0.437766492420369","0","0.0617862704675645","0.382387957070023","0.789356231689453","0.332394674187526","0.712514678714797","one_way"
"0.000154150881078968","0.00457456097109593","0.404298801738644","1.42563360069339e-05","0.000154150881078968","0.418165831482221","0.1118","0.205974574899301","0.86969084572047","0.023331202333793","0.65087046707049","0.399994368897751","one_way"
"0.00011621861792874","0.0038308012006634","0.399719248793427","1.05170131957086e-05","0.00011621861792874","0.428258587576003","0.0182","0.176556752528995","0.34034899668768","0.477230065036565","0.258016780717298","0.325352151878178","one_way"
"10.3048720280221","2.00575964386171","0.29157998519936","3.84196788523241","0.304872028022131","0.200947497470998","0.9716","0.687022846657783","0.482080115471035","0.7323137386702","0.478545248275623","0.757087148027495","one_way"
"0.364616416201084","0.215862016276625","0.414302474695718","0.72675019764947","0.364616416201084","0.265425504540842","0.489","0.384103718213737","0.599565825425088","0.692731556482613","0.766310670645908","0.202692255144939","one_way"
"5.24640358819838","0.621431297053651","0.388893888183109","2.98078138451507","0.246403588198376","0.133087299712369","0.6604","0.769841419998556","0.493541307048872","0.477619622135535","0.0842469143681228","0.711121222469956","one_way"
"0.0394017038452987","0.0972999271945689","0.411082617872826","0.00347530481432843","0.0394017038452987","0.325264859835886","0.423","0.497699242085218","0.186217601411045","0.8612094768323","0.875321330036968","0.121691921027377","one_way"
"10.2355007091781","2.21839176576113","0.271988793986657","4.1057179269371","0.235500709178085","0.190183520980408","0.986","0.717618508264422","0.827373318606988","0.438097107224166","0.339072937844321","0.245488513959572","one_way"
"10.0649205083204","3.30703741144948","0.101324756492025","4.69780421578754","0.0649205083204144","0.348719493760935","1","0.991906094830483","0.668466738192365","0.244797277031466","0.839440350187942","0.14330437942408","one_way"
"0.000118196660197216","0.00370831427010898","0.397885379437703","1.09213393558724e-05","0.000118196660197216","0.42938355982428","0.0558","0.1","0.1","0.1","0.1","0.1","one_way"
"0.00012359602927341","0.00378963429588841","0.399902719267972","1.1182532302787e-05","0.00012359602927341","0.42826358339176","0.054","0.2","0.2","0.2","0.2","0.2","one_way"
