"fitness","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk","m","tau","theta","scenario"
"10.3028449708784","1.10197093536334","0.283910214286757","3.11497485882593","0.302844970878354","0.479619523121197","1","0.9","0.4","0.75","one_way"
"10.3028449708784","1.10197093536334","0.283910214286757","3.11497485882593","0.302844970878354","0.479619523121197","1","0.9","0.4","0.75","one_way"
"10.0007619362772","1.79486002644097","0.102101099200903","3.93898559689248","0.000761936277188403","0.793228196567698","1","0.2655086631421","0.380035179434344","0.79423986072652","one_way"
"10.0002614934606","2.04584142098756","0.0325146759222742","3.982970971339","0.000261493460552433","0.68842919227734","1","0.37212389963679","0.777445221319795","0.107943625887856","one_way"
"10.0048616504766","1.87157576737191","0.0972813014757401","3.92932088740837","0.0048616504765598","0.681674177562578","1","0.572853363351896","0.934705231105909","0.723710946040228","one_way"
"10.0317169534309","1.39845952700961","0.206240203416864","3.74488686030886","0.0317169534309454","0.585704268498999","1","0.908207789994776","0.212142521282658","0.411274429643527","one_way"
"10.0003101445472","2.006826917587","0.0471883153417462","3.97596090487356","0.000310144547222668","0.722892967166729","1","0.201681931037456","0.651673766085878","0.820946294115856","one_way"
"10.1988730789832","1.07100140066342","0.295643246483083","3.29867016260974","0.198873078983219","0.489846072755791","1","0.898389684967697","0.125555095961317","0.647060193819925","one_way"
"10.4216485710834","0.827329095652784","0.342687250295829","2.81484545501132","0.421648571083407","0.461503454824585","0.987","0.944675268605351","0.267220668727532","0.78293276228942","one_way"
"10.0067386663183","1.62764014185951","0.152870325338407","3.87425099896717","0.00673866631831278","0.64669867264575","1","0.660797792486846","0.386114092543721","0.553036311641335","one_way"
"10.0100277490946","1.3664787309353","0.221796237856925","3.81293269761672","0.0100277490946167","0.658822192420038","1","0.62911404389888","0.0133903331588954","0.529719580197707","one_way"
"10.0002833629584","1.92318663526335","0.0706086432066707","3.96065956134976","0.000283362958364386","0.596342816092706","1","0.0617862704675645","0.382387957070023","0.789356231689453","one_way"
"10.0002307526325","2.14106539843998","0.0139074710121948","3.9988331366822","0.000230752632455219","0.498161031373354","1","0.205974574899301","0.86969084572047","0.023331202333793","one_way"
"10.0004446147546","1.84903315142483","0.0855132733331458","3.94992146659685","0.000444614754591813","0.826364955410504","1","0.176556752528995","0.34034899668768","0.477230065036565","one_way"
"10.0417379330217","1.53424817032898","0.182456370641376","3.75792549809195","0.0417379330216772","0.564196614222377","1","0.687022846657783","0.482080115471035","0.7323137386702","one_way"
"10.0008243983105","1.89727394970867","0.0823564564941908","3.95703269307104","0.000824398310510993","0.717899312425514","1","0.384103718213737","0.599565825425088","0.692731556482613","one_way"
"10.009546619923","1.66457988071535","0.147469875320872","3.8792556503943","0.00954661992299313","0.633246709812736","1","0.769841419998556","0.493541307048872","0.477619622135535","one_way"
"10.0233629981927","1.40812441792386","0.206243281891178","3.75636533537033","0.0233629981926547","0.587338623777528","1","0.497699242085218","0.186217601411045","0.8612094768323","one_way"
"10.0028258859155","1.87696725971169","0.093985275431684","3.93916770885507","0.00282588591547148","0.68514993314868","1","0.717618508264422","0.827373318606988","0.438097107224166","one_way"
"10.0106041088042","1.72003624230053","0.130750870527342","3.88777823095767","0.0106041088041999","0.623085624136794","1","0.991906094830483","0.668466738192365","0.244797277031466","one_way"
"10.0005877021765","1.67414590478623","0.134150225477704","3.91144327211779","0.000587702176488574","1.12902069942187","1","0.1","0.1","0.1","one_way"
"10.0006642277649","1.75956730455469","0.119851867590199","3.91825588436463","0.000664227764889742","0.981158776552173","1","0.2","0.2","0.2","one_way"
"10.0007136855436","1.78298700237103","0.101798116875448","3.93495511242305","0.000713685543611498","0.841421787146317","1","0.3","0.3","0.3","one_way"
"10.0006491451998","1.82739369354727","0.0972426431856264","3.95105900246903","0.000649145199801992","0.761467788803208","1","0.4","0.4","0.4","one_way"
"10.0011188372073","1.82421693308061","0.0989905988056967","3.94592400384917","0.00111883720729627","0.729043305141679","1","0.5","0.5","0.5","one_way"
"10.0036279831186","1.78090341022599","0.115568256355004","3.92039914912369","0.0036279831186092","0.660323845293665","1","0.6","0.6","0.6","one_way"
"10.0262927713098","1.66421871751053","0.148275039112776","3.83183506766109","0.0262927713097517","0.593928492364907","1","0.7","0.7","0.7","one_way"
"10.1844314684323","1.43115789937097","0.202208615809084","3.43553993176471","0.184431468432335","0.529817761545358","1","0.8","0.8","0.8","one_way"
"5.45861347805818","1.13133196352358","0.279667350232803","2.88386348605007","0.458613478058177","0.524204652055793","0.9446","0.9","0.9","0.9","one_way"
"5.19919733010769","0.619572039824528","0.36492383041956","2.46820465567226","0.199197330107692","0.575271652831182","0.8522","1","1","1","one_way"
"10.0705530932296","1.38773905409417","0.218283137303173","3.6567808896552","0.0705530932296061","0.536650632874775","1","0.694189537586249","0.335822726192702","0.752971171960182","one_way"
"10.0014355857147","1.81891620385589","0.10132025955781","3.94125762643101","0.00143558571468981","0.71023810061536","1","0.407299505750423","0.544285089177356","0.747601769793307","one_way"
"10.1291468065796","1.50948230018272","0.189860910126907","3.55984970382565","0.129146806579645","0.551392843406026","1","0.753546164314547","0.777260215724044","0.79584783944971","one_way"
"10.3028449708784","1.10197093536334","0.283910214286757","3.11497485882593","0.302844970878354","0.479619523121197","1","0.9","0.4","0.75","one_way"
"10.0417379330217","1.53424817032898","0.182456370641376","3.75792549809195","0.0417379330216772","0.564196614222377","1","0.687022846657783","0.482080115471035","0.7323137386702","one_way"
"10.0005877021765","1.67414590478623","0.134150225477704","3.91144327211779","0.000587702176488574","1.12902069942187","1","0.1","0.1","0.1","one_way"
"10.0036279831186","1.78090341022599","0.115568256355004","3.92039914912369","0.0036279831186092","0.660323845293665","1","0.6","0.6","0.6","one_way"
"10.0002324337031","2.14137623920913","0.0150891226663112","3.99478551377702","0.000232433703103467","0.51555003759295","1","0.11267598263338","0.860651527888496","0.732350793474034","one_way"
"10.3028449708784","1.10197093536334","0.283910214286757","3.11497485882593","0.302844970878354","0.479619523121197","1","0.9","0.4","0.75","one_way"
"10.2524127085433","1.0958749109501","0.285549355332308","3.24630280703492","0.252412708543351","0.474486899489153","1","0.703509704498969","0.250394875218343","0.858238304872119","one_way"
"10.005135500491","1.64937898735829","0.146005937059304","3.89357253867099","0.0051355004910235","0.663504528230641","1","0.558860496270165","0.380250717797078","0.657941496997116","one_way"
"10.0262927713098","1.66421871751053","0.148275039112776","3.83183506766109","0.0262927713097517","0.593928492364907","1","0.7","0.7","0.7","one_way"
"10.0316779837666","1.41881059598438","0.202422830452764","3.74041448679984","0.0316779837665672","0.571575325022531","1","0.536101555052079","0.261876387454839","0.850378912378356","one_way"
"10.0029184684971","1.85293131755174","0.100574463239957","3.93304803272558","0.00291846849710932","0.691220783880065","1","0.702332555282039","0.72834517619619","0.444353464459071","one_way"
"10.0002360398524","2.08235815341196","0.0155008469226943","3.99050980375551","0.000236039852383118","0.534195327180783","1","0.170538328774273","0.765213456936181","0.18527243391145","one_way"
"10.0006836209352","1.80610136131371","0.0998207684509981","3.94668118555727","0.000683620935151283","0.806360123662782","1","0.466587327837086","0.391923905322763","0.234661261551082","one_way"
"10.0324792218116","1.5119999208533","0.181884719858073","3.78475859246554","0.0324792218116456","0.572945113956456","1","0.648620533690922","0.406421329427241","0.743144303124144","one_way"
"10.0011060774978","1.90180816658725","0.0852718864481252","3.95532829773605","0.00110607749775422","0.688092784987962","1","0.526914098137058","0.674295072886162","0.540337700000964","one_way"
"10.4216485710834","0.827329095652784","0.342687250295829","2.81484545501132","0.421648571083407","0.461503454824585","0.987","0.944675268605351","0.267220668727532","0.78293276228942","one_way"
"10.0870374959712","1.24068294025543","0.254840332141147","3.56065333927504","0.0870374959711955","0.519201732332004","1","0.729461671225727","0.134786543063819","0.71472756608855","one_way"
"10.0035040676946","1.83229001543595","0.105512483400474","3.92735768320327","0.00350406769455827","0.668083436100727","1","0.615285952982384","0.699028142410798","0.593743642765096","one_way"
"10.0010088888619","1.78508277963269","0.107802081846147","3.94293550637912","0.00100888886194849","0.746404651893665","1","0.311962498827553","0.4027749637103","0.79839202127681","one_way"
"10.0029368797831","1.58747020370557","0.160095277984495","3.88057430042644","0.00293687978309431","0.777843454405126","1","0.431111914248133","0.194293696088281","0.692452637885119","one_way"
"10.0083965901663","1.53063360997984","0.175416693321109","3.84368730253738","0.00839659016629786","0.650043151115048","1","0.474503454548533","0.241498337658778","0.806339263521606","one_way"
"10.0028296933891","1.90279255209207","0.0913474907775398","3.94165389047029","0.00282969338908433","0.679003553856178","1","0.691637859019555","0.867734082725949","0.482695165759141","one_way"
"10.0293339612139","1.54398644648591","0.178284302164725","3.79903971765389","0.0293339612138982","0.567142940229199","1","0.873121599162825","0.431016370421275","0.485813057312553","one_way"
"10.0005582188718","1.82442756560321","0.0942616683698461","3.94949431550881","0.000558218871837689","0.806325356982725","1","0.367445959358782","0.385898554180987","0.325278303353116","one_way"
"10.008333769279","1.6601984853234","0.148077411014978","3.87856864470106","0.00833376927900708","0.62393772262027","1","0.521963651186081","0.456441660287435","0.780716384255647","one_way"
"10.0317169534309","1.39845952700961","0.206240203416864","3.74488686030886","0.0317169534309454","0.585704268498999","1","0.908207789994776","0.212142521282658","0.411274429643527","one_way"
