"fish","scenario","HCR","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk"
"Anchovy","one_way","rfb_rule","1.71999736107548","0.268230766838209","4.21674956010981","0.178631896112661","0.536882976363772","0.999444444444444"
"Anchovy","one_way","type2_rule","2.59038148452642","0.196393519678679","4.46216422947064","0.160136348404042","0.225728838424588","0.999814814814815"
"Anchovy","one_way","rfb_Cave","0.78487347593069","0.389575731910357","3.68835641117209","0.337198495953412","0.220550237208759","0.990185185185185"
"Anchovy","one_way","type2_f","2.56603164435088","0.203764243655193","3.95999162682878","0.317598648963155","0.243525529066944","0.994814814814815"
"Anchovy","one_way","chr_rule","2.67078487818675","0.190234893897514","3.54649307862641","0.488381291962891","0.399603359846166","1"
"Anchovy","roller_coaster","rfb_rule","1.87448398264912","0.481069940274567","3.28592763237142","0.446113059750827","0.325493101194508","0.991111111111111"
"Anchovy","roller_coaster","type2_rule","2.82668697931139","0.299982673929652","3.94323903567397","0.299540783436187","0.120850518350661","0.997407407407407"
"Anchovy","roller_coaster","rfb_Cave","1.97224717245493","0.471038263478592","3.29337786969671","0.467092296712233","0.144957627041126","0.989444444444444"
"Anchovy","roller_coaster","type2_f","2.73801029961851","0.31141204684861","3.2734464794668","0.487555406002477","0.144123116387295","0.976666666666667"
"Anchovy","roller_coaster","chr_rule","2.96988710332562","0.295148740663107","3.17457815823961","0.549999386513107","0.222271429630215","1"
"Anchovy","confusion","rfb_rule","2.27624464303021","0.483870965291546","3.94346948590249","0.265527657022704","0.336329883799999","0.996851851851852"
"Anchovy","confusion","type2_rule","2.4869050087828","0.462915587740592","3.92654036337512","0.279747805524765","0.180392881550861","0.985740740740741"
"Anchovy","confusion","rfb_Cave","1.76026073694521","0.563555741245858","3.37115167372305","0.414915562002235","0.168409925407473","0.981111111111111"
"Anchovy","confusion","type2_f","2.38905881131042","0.479003797200534","3.62422150297323","0.357990197903301","0.198353874207785","0.963518518518519"
"Anchovy","confusion","chr_rule","2.71431216019929","0.407668911425091","3.14703488214706","0.519428269869017","0.247202417953453","0.987777777777778"
