"fish","scenario","HCR","RSB_short","RC_short","RSB_long","RC_long","AAV","Blim_risk"
"Plaice","one_way","rfb_rule","2.6668074247297","0.495741040211699","4.75557160426122","0.497162328735825","0.428820207984576","1"
"Plaice","one_way","type2_rule","3.15951030262238","0.406240854259858","5.31306758569196","0.372661364488458","0.221545989603902","1"
"Plaice","one_way","rfb_Cave","1.72483814357568","0.646623319753439","3.70602037759141","0.618917577762353","0.184685963804853","0.999259259259259"
"Plaice","one_way","type2_f","3.23297991485079","0.38559081018654","4.32852865831639","0.640478214173617","0.253092296312289","0.999259259259259"
"Plaice","one_way","chr_rule","3.49017057039795","0.372404760274727","3.78689925207824","0.72010263944444","0.290564885812498","1"
"Plaice","roller_coaster","rfb_rule","2.41958352085842","0.622493615722742","4.00889536669496","0.598872443682205","0.323937748376078","1"
"Plaice","roller_coaster","type2_rule","2.81396598385582","0.519615954383486","4.66839691872858","0.477698987303799","0.162789376714163","1"
"Plaice","roller_coaster","rfb_Cave","1.93165899890069","0.688021319101264","3.47100204743102","0.660189458890868","0.158601562648294","0.998518518518518"
"Plaice","roller_coaster","type2_f","2.89295665303182","0.510034119772433","3.52613811965416","0.746021951175767","0.199681182402915","0.996666666666667"
"Plaice","roller_coaster","chr_rule","3.36537253657508","0.447929510175381","3.57225735483665","0.72497990443309","0.225632061012101","1"
"Plaice","confusion","rfb_rule","2.5883051750764","0.578904593820143","4.25335878374157","0.554024268108599","0.301711986145693","1"
"Plaice","confusion","type2_rule","2.65587355001968","0.546401612821537","4.61786032260677","0.435519498203075","0.151006977771447","0.994444444444444"
"Plaice","confusion","rfb_Cave","2.07057142981127","0.673673914561863","3.65422941118922","0.611887853785819","0.159045153672824","0.995925925925926"
"Plaice","confusion","type2_f","2.74546016945279","0.554868436078703","3.84854590395839","0.670941630766114","0.188318881802518","0.987777777777778"
"Plaice","confusion","chr_rule","2.99110970785564","0.4673432581556","3.73117783084979","0.559397339250175","0.276024122391","0.746111111111111"
